,mouse_id,region,treatment,sex,time,density
11514,12,MG,morphine,M,1h,7.1444493344231
11515,13,MG,saline,M,4h,28.5777973376924
11516,14,MG,morphine,M,1h,117.16896908453883
11517,15,MG,morphine,F,4h,21.4333480032693
11518,16,MG,saline,F,4h,12.86000880196158
11519,17,MG,morphine,M,1h,0.0
11520,18,MG,saline,M,1h,2.85777973376924
11521,19,MG,morphine,F,1h,27.148907470807778
11522,20,MG,morphine,F,1h,1.42888986688462
11523,21,MG,morphine,F,1h,17.14667840261544
11524,22,MG,morphine,M,4h,5.71555946753848
11525,23,MG,morphine,M,4h,144.31787655534663
11526,24,MG,saline,F,1h,14.2888986688462
11527,25,MG,saline,F,4h,31.43557707146164
11528,26,MG,saline,F,4h,25.72001760392316
11529,0,MGd,morphine,M,1h,236.87099196949563
11530,1,MGd,morphine,M,4h,0.0
11531,2,MGd,saline,M,1h,103.99214281587614
11532,3,MGd,saline,M,4h,75.10543647813276
11533,4,MGd,morphine,F,4h,11.55468253509735
11534,5,MGd,saline,F,4h,5.777341267548675
11535,6,MGd,morphine,M,1h,28.886706337743373
11536,7,MGd,morphine,M,4h,0.0
11537,8,MGd,saline,M,4h,5.777341267548675
11538,9,MGd,morphine,F,4h,0.0
11539,10,MGd,saline,F,1h,11.55468253509735
11540,11,MGd,saline,M,1h,0.0
11541,12,MGd,morphine,M,1h,0.0
11542,13,MGd,saline,M,4h,40.44138887284072
11543,14,MGd,morphine,M,1h,115.54682535097349
11544,15,MGd,morphine,F,4h,0.0
11545,16,MGd,saline,F,4h,11.55468253509735
11546,17,MGd,morphine,M,1h,0.0
11547,18,MGd,saline,M,1h,11.55468253509735
11548,19,MGd,morphine,F,1h,17.332023802646024
11549,20,MGd,morphine,F,1h,0.0
11550,21,MGd,morphine,F,1h,23.1093650701947
11551,22,MGd,morphine,M,4h,17.332023802646024
11552,23,MGd,morphine,M,4h,138.6561904211682
11553,24,MGd,saline,F,1h,0.0
11554,25,MGd,saline,F,4h,11.55468253509735
11555,26,MGd,saline,F,4h,46.2187301403894
11556,0,MGv,morphine,M,1h,307.47637857938685
11557,1,MGv,morphine,M,4h,0.0
11558,2,MGv,saline,M,1h,32.55632243781743
11559,3,MGv,saline,M,4h,36.17369159757492
11560,4,MGv,morphine,F,4h,90.4342289939373
11561,5,MGv,saline,F,4h,18.08684579878746
11562,6,MGv,morphine,M,1h,119.37318227199724
11563,7,MGv,morphine,M,4h,130.2252897512697
11564,8,MGv,saline,M,4h,54.26053739636238
11565,9,MGv,morphine,F,4h,7.234738319514984
11566,10,MGv,saline,F,1h,36.17369159757492
11567,11,MGv,saline,M,1h,7.234738319514984
11568,12,MGv,morphine,M,1h,18.08684579878746
11569,13,MGv,saline,M,4h,39.79106075733241
11570,14,MGv,morphine,M,1h,43.408429917089904
11571,15,MGv,morphine,F,4h,3.617369159757492
11572,16,MGv,saline,F,4h,21.704214958544952
11573,17,MGv,morphine,M,1h,0.0
11574,18,MGv,saline,M,1h,0.0
11575,19,MGv,morphine,F,1h,3.617369159757492
11576,20,MGv,morphine,F,1h,3.617369159757492
11577,21,MGv,morphine,F,1h,10.852107479272476
11578,22,MGv,morphine,M,4h,0.0
11579,23,MGv,morphine,M,4h,162.78161218908713
11580,24,MGv,saline,F,1h,36.17369159757492
11581,25,MGv,saline,F,4h,28.938953278059937
11582,26,MGv,saline,F,4h,18.08684579878746
11583,0,MGm,morphine,M,1h,271.6631377092406
11584,1,MGm,morphine,M,4h,0.0
11585,2,MGm,saline,M,1h,7.990092285565899
11586,3,MGm,saline,M,4h,3.9950461427829493
11587,4,MGm,morphine,F,4h,199.75230713914746
11588,5,MGm,saline,F,4h,31.960369142263595
11589,6,MGm,morphine,M,1h,187.76716871079861
11590,7,MGm,morphine,M,4h,155.80679956853504
11591,8,MGm,saline,M,4h,27.965322999480648
11592,9,MGm,morphine,F,4h,3.9950461427829493
11593,10,MGm,saline,F,1h,71.9108305700931
11594,11,MGm,saline,M,1h,19.975230713914748
11595,12,MGm,morphine,M,1h,0.0
11596,13,MGm,saline,M,4h,7.990092285565899
11597,14,MGm,morphine,M,1h,199.75230713914746
11598,15,MGm,morphine,F,4h,55.930645998961296
11599,16,MGm,saline,F,4h,3.9950461427829493
11600,17,MGm,morphine,M,1h,0.0
11601,18,MGm,saline,M,1h,0.0
11602,19,MGm,morphine,F,1h,59.92569214174424
11603,20,MGm,morphine,F,1h,0.0
11604,21,MGm,morphine,F,1h,19.975230713914748
11605,22,MGm,morphine,M,4h,3.9950461427829493
11606,23,MGm,morphine,M,4h,127.84147656905438
11607,24,MGm,saline,F,1h,0.0
11608,25,MGm,saline,F,4h,47.940553713395396
11609,26,MGm,saline,F,4h,19.975230713914748
11610,0,LGd,morphine,M,1h,204.89363528379155
11611,1,LGd,morphine,M,4h,1.3844164546202131
11612,2,LGd,saline,M,1h,38.76366072936597
11613,3,LGd,saline,M,4h,9.690915182341492
11614,4,LGd,morphine,F,4h,8.30649872772128
11615,5,LGd,saline,F,4h,0.0
11616,6,LGd,morphine,M,1h,1.3844164546202131
11617,7,LGd,morphine,M,4h,1.3844164546202131
11618,8,LGd,saline,M,4h,0.0
11619,9,LGd,morphine,F,4h,1.3844164546202131
11620,10,LGd,saline,F,1h,5.5376658184808525
11621,11,LGd,saline,M,1h,0.0
11622,12,LGd,morphine,M,1h,6.922082273101066
11623,13,LGd,saline,M,4h,16.61299745544256
11624,14,LGd,morphine,M,1h,9.690915182341492
11625,15,LGd,morphine,F,4h,2.7688329092404262
11626,16,LGd,saline,F,4h,0.0
11627,17,LGd,morphine,M,1h,4.15324936386064
11628,18,LGd,saline,M,1h,24.919496183163837
11629,19,LGd,morphine,F,1h,1.3844164546202131
11630,20,LGd,morphine,F,1h,13.844164546202132
11631,21,LGd,morphine,F,1h,0.0
11632,22,LGd,morphine,M,4h,0.0
11633,23,LGd,morphine,M,4h,0.0
11634,24,LGd,saline,F,1h,0.0
11635,25,LGd,saline,F,4h,31.841578456264905
11636,26,LGd,saline,F,4h,8.30649872772128
11637,0,LGd-sh,morphine,M,1h,236.3678462547756
11638,1,LGd-sh,morphine,M,4h,4.823833597036237
11639,2,LGd-sh,saline,M,1h,19.295334388144948
11640,3,LGd-sh,saline,M,4h,9.647667194072474
11641,4,LGd-sh,morphine,F,4h,0.0
11642,5,LGd-sh,saline,F,4h,0.0
11643,6,LGd-sh,morphine,M,1h,4.823833597036237
11644,7,LGd-sh,morphine,M,4h,0.0
11645,8,LGd-sh,saline,M,4h,0.0
11646,9,LGd-sh,morphine,F,4h,4.823833597036237
11647,10,LGd-sh,saline,F,1h,4.823833597036237
11648,11,LGd-sh,saline,M,1h,0.0
11649,12,LGd-sh,morphine,M,1h,24.119167985181186
11650,13,LGd-sh,saline,M,4h,28.94300158221742
11651,14,LGd-sh,morphine,M,1h,9.647667194072474
11652,15,LGd-sh,morphine,F,4h,4.823833597036237
11653,16,LGd-sh,saline,F,4h,0.0
11654,17,LGd-sh,morphine,M,1h,9.647667194072474
11655,18,LGd-sh,saline,M,1h,62.70983676147108
11656,19,LGd-sh,morphine,F,1h,4.823833597036237
11657,20,LGd-sh,morphine,F,1h,9.647667194072474
11658,21,LGd-sh,morphine,F,1h,0.0
11659,22,LGd-sh,morphine,M,4h,0.0
11660,23,LGd-sh,morphine,M,4h,0.0
11661,24,LGd-sh,saline,F,1h,0.0
11662,25,LGd-sh,saline,F,4h,14.47150079110871
11663,26,LGd-sh,saline,F,4h,4.823833597036237
11664,0,LGd-co,morphine,M,1h,188.4667869037054
11665,1,LGd-co,morphine,M,4h,0.0
11666,2,LGd-co,saline,M,1h,45.32745507810636
11667,3,LGd-co,saline,M,4h,9.542622121706604
11668,4,LGd-co,morphine,F,4h,11.928277652133254
11669,5,LGd-co,saline,F,4h,0.0
11670,6,LGd-co,morphine,M,1h,0.0
11671,7,LGd-co,morphine,M,4h,2.385655530426651
11672,8,LGd-co,saline,M,4h,0.0
11673,9,LGd-co,morphine,F,4h,0.0
11674,10,LGd-co,saline,F,1h,4.771311060853302
11675,11,LGd-co,saline,M,1h,0.0
11676,12,LGd-co,morphine,M,1h,0.0
11677,13,LGd-co,saline,M,4h,14.313933182559904
11678,14,LGd-co,morphine,M,1h,11.928277652133254
11679,15,LGd-co,morphine,F,4h,2.385655530426651
11680,16,LGd-co,saline,F,4h,0.0
11681,17,LGd-co,morphine,M,1h,2.385655530426651
11682,18,LGd-co,saline,M,1h,11.928277652133254
11683,19,LGd-co,morphine,F,1h,0.0
11684,20,LGd-co,morphine,F,1h,19.085244243413207
11685,21,LGd-co,morphine,F,1h,0.0
11686,22,LGd-co,morphine,M,4h,0.0
11687,23,LGd-co,morphine,M,4h,0.0
11688,24,LGd-co,saline,F,1h,0.0
11689,25,LGd-co,saline,F,4h,35.78483295639976
11690,26,LGd-co,saline,F,4h,4.771311060853302
11691,0,LGd-ip,morphine,M,1h,208.65936358894106
11692,1,LGd-ip,morphine,M,4h,0.0
11693,2,LGd-ip,saline,M,1h,52.164840897235266
11694,3,LGd-ip,saline,M,4h,10.432968179447053
11695,4,LGd-ip,morphine,F,4h,10.432968179447053
11696,5,LGd-ip,saline,F,4h,0.0
11697,6,LGd-ip,morphine,M,1h,0.0
11698,7,LGd-ip,morphine,M,4h,0.0
11699,8,LGd-ip,saline,M,4h,0.0
11700,9,LGd-ip,morphine,F,4h,0.0
11701,10,LGd-ip,saline,F,1h,10.432968179447053
11702,11,LGd-ip,saline,M,1h,0.0
11703,12,LGd-ip,morphine,M,1h,0.0
11704,13,LGd-ip,saline,M,4h,0.0
11705,14,LGd-ip,morphine,M,1h,0.0
11706,15,LGd-ip,morphine,F,4h,0.0
11707,16,LGd-ip,saline,F,4h,0.0
11708,17,LGd-ip,morphine,M,1h,0.0
11709,18,LGd-ip,saline,M,1h,0.0
11710,19,LGd-ip,morphine,F,1h,0.0
11711,20,LGd-ip,morphine,F,1h,0.0
11712,21,LGd-ip,morphine,F,1h,0.0
11713,22,LGd-ip,morphine,M,4h,0.0
11714,23,LGd-ip,morphine,M,4h,0.0
11715,24,LGd-ip,saline,F,1h,0.0
11716,25,LGd-ip,saline,F,4h,52.164840897235266
11717,26,LGd-ip,saline,F,4h,31.298904538341162
11718,0,DORpm,morphine,M,1h,212.5570231160102
11719,1,DORpm,morphine,M,4h,9.231318375862358
11720,2,DORpm,saline,M,1h,36.45187256109752
11721,3,DORpm,saline,M,4h,97.1260933392014
11722,4,DORpm,morphine,F,4h,179.49785730843476
11723,5,DORpm,saline,F,4h,51.44290240224152
11724,6,DORpm,morphine,M,1h,146.9120924432112
11725,7,DORpm,morphine,M,4h,111.40702176681752
11726,8,DORpm,saline,M,4h,78.74235674453533
11727,9,DORpm,morphine,F,4h,4.18170832410859
11728,10,DORpm,saline,F,1h,216.4231308118842
11729,11,DORpm,saline,M,1h,1.8147036123490108
11730,12,DORpm,morphine,M,1h,9.389118689979664
11731,13,DORpm,saline,M,4h,22.644345075833307
11732,14,DORpm,morphine,M,1h,142.88818443321992
11733,15,DORpm,morphine,F,4h,38.345476330505186
11734,16,DORpm,saline,F,4h,18.304836437607413
11735,17,DORpm,morphine,M,1h,10.73042135997676
11736,18,DORpm,saline,M,1h,20.119540049956424
11737,19,DORpm,morphine,F,1h,47.8134951775435
11738,20,DORpm,morphine,F,1h,34.3215683205139
11739,21,DORpm,morphine,F,1h,16.332332511141097
11740,22,DORpm,morphine,M,4h,81.9772631839401
11741,23,DORpm,morphine,M,4h,2.68260533999419
11742,24,DORpm,saline,F,1h,44.34188826696278
11743,25,DORpm,saline,F,4h,91.60308234509571
11744,26,DORpm,saline,F,4h,15.622231097613223
11745,0,LAT,morphine,M,1h,258.5031270749347
11746,1,LAT,morphine,M,4h,11.70580198075176
11747,2,LAT,saline,M,1h,75.11222937649046
11748,3,LAT,saline,M,4h,79.66448570233837
11749,4,LAT,morphine,F,4h,48.44901375366701
11750,5,LAT,saline,F,4h,8.454190319431827
11751,6,LAT,morphine,M,1h,66.98320022319062
11752,7,LAT,morphine,M,4h,22.761281629239534
11753,8,LAT,saline,M,4h,11.380640814619767
11754,9,LAT,morphine,F,4h,2.2761281629239534
11755,10,LAT,saline,F,1h,28.939343785747408
11756,11,LAT,saline,M,1h,1.6258058306599668
11757,12,LAT,morphine,M,1h,6.82838448877186
11758,13,LAT,saline,M,4h,11.380640814619767
11759,14,LAT,morphine,M,1h,139.81930143675714
11760,15,LAT,morphine,F,4h,13.981930143675713
11761,16,LAT,saline,F,4h,8.129029153299834
11762,17,LAT,morphine,M,1h,3.5767728274519266
11763,18,LAT,saline,M,1h,23.736765127635515
11764,19,LAT,morphine,F,1h,61.13029923281475
11765,20,LAT,morphine,F,1h,14.307091309807706
11766,21,LAT,morphine,F,1h,8.129029153299834
11767,22,LAT,morphine,M,4h,6.82838448877186
11768,23,LAT,morphine,M,4h,1.6258058306599668
11769,24,LAT,saline,F,1h,2.2761281629239534
11770,25,LAT,saline,F,4h,50.399980750458965
11771,26,LAT,saline,F,4h,12.356124313015746
11772,0,LP,morphine,M,1h,383.9471768638928
11773,1,LP,morphine,M,4h,27.484288148608382
11774,2,LP,saline,M,1h,64.13000568008623
11775,3,LP,saline,M,4h,180.73001600751573
11776,4,LP,morphine,F,4h,60.798576813588234
11777,5,LP,saline,F,4h,7.495714949620467
11778,6,LP,morphine,M,1h,98.27715156169057
11779,7,LP,morphine,M,4h,24.152859282110395
11780,8,LP,saline,M,4h,15.824287115865431
11781,9,LP,morphine,F,4h,5.8300005163714745
11782,10,LP,saline,F,1h,47.47286134759629
11783,11,LP,saline,M,1h,0.0
11784,12,LP,morphine,M,1h,4.164286083122482
11785,13,LP,saline,M,4h,15.824287115865431
11786,14,LP,morphine,M,1h,248.19145055409993
11787,15,LP,morphine,F,4h,8.328572166244964
11788,16,LP,saline,F,4h,1.6657144332489928
11789,17,LP,morphine,M,1h,0.8328572166244964
11790,18,LP,saline,M,1h,50.80429021409428
11791,19,LP,morphine,F,1h,55.80143351384126
11792,20,LP,morphine,F,1h,12.492858249367446
11793,21,LP,morphine,F,1h,9.16142938286946
11794,22,LP,morphine,M,4h,12.492858249367446
11795,23,LP,morphine,M,4h,0.0
11796,24,LP,saline,F,1h,3.3314288664979856
11797,25,LP,saline,F,4h,38.311431964726836
11798,26,LP,saline,F,4h,14.991429899240934
11799,0,PO,morphine,M,1h,121.34585324496375
11800,1,PO,morphine,M,4h,2.3949839456242845
11801,2,PO,saline,M,1h,90.21106195184805
11802,3,PO,saline,M,4h,6.386623854998092
11803,4,PO,morphine,F,4h,19.958199546869036
11804,5,PO,saline,F,4h,4.789967891248569
11805,6,PO,morphine,M,1h,11.974919728121423
11806,7,PO,morphine,M,4h,9.579935782497138
11807,8,PO,saline,M,4h,1.596655963749523
11808,9,PO,morphine,F,4h,0.0
11809,10,PO,saline,F,1h,0.7983279818747615
11810,11,PO,saline,M,1h,2.3949839456242845
11811,12,PO,morphine,M,1h,0.0
11812,13,PO,saline,M,4h,4.789967891248569
11813,14,PO,morphine,M,1h,12.773247709996184
11814,15,PO,morphine,F,4h,0.7983279818747615
11815,16,PO,saline,F,4h,9.579935782497138
11816,17,PO,morphine,M,1h,2.3949839456242845
11817,18,PO,saline,M,1h,7.983279818747615
11818,19,PO,morphine,F,1h,4.789967891248569
11819,20,PO,morphine,F,1h,0.0
11820,21,PO,morphine,F,1h,0.0
11821,22,PO,morphine,M,4h,0.0
11822,23,PO,morphine,M,4h,0.7983279818747615
11823,24,PO,saline,F,1h,0.0
11824,25,PO,saline,F,4h,67.05955047747996
11825,26,PO,saline,F,4h,11.176591746246661
11826,0,POL,morphine,M,1h,272.51934400700765
11827,1,POL,morphine,M,4h,0.0
11828,2,POL,saline,M,1h,58.397002287215926
11829,3,POL,saline,M,4h,53.530585429947934
11830,4,POL,morphine,F,4h,199.52309114798777
11831,5,POL,saline,F,4h,53.530585429947934
11832,6,POL,morphine,M,1h,248.1872597206677
11833,7,POL,morphine,M,4h,111.92758771716386
11834,8,POL,saline,M,4h,53.530585429947934
11835,9,POL,morphine,F,4h,0.0
11836,10,POL,saline,F,1h,131.39325514623584
11837,11,POL,saline,M,1h,0.0
11838,12,POL,morphine,M,1h,72.99625285901992
11839,13,POL,saline,M,4h,43.79775171541195
11840,14,POL,morphine,M,1h,116.79400457443185
11841,15,POL,morphine,F,4h,102.19475400262787
11842,16,POL,saline,F,4h,38.931334858143956
11843,17,POL,morphine,M,1h,29.198501143607963
11844,18,POL,saline,M,1h,4.8664168572679944
11845,19,POL,morphine,F,1h,447.71035086865544
11846,20,POL,morphine,F,1h,116.79400457443185
11847,21,POL,morphine,F,1h,53.530585429947934
11848,22,POL,morphine,M,4h,0.0
11849,23,POL,morphine,M,4h,9.732833714535989
11850,24,POL,saline,F,1h,4.8664168572679944
11851,25,POL,saline,F,4h,19.465667429071978
11852,26,POL,saline,F,4h,19.465667429071978
11853,0,SGN,morphine,M,1h,381.4430710036928
11854,1,SGN,morphine,M,4h,0.0
11855,2,SGN,saline,M,1h,82.92240673993322
11856,3,SGN,saline,M,4h,49.75344404395993
11857,4,SGN,morphine,F,4h,5.528160449328881
11858,5,SGN,saline,F,4h,0.0
11859,6,SGN,morphine,M,1h,116.09136943590651
11860,7,SGN,morphine,M,4h,22.112641797315526
11861,8,SGN,saline,M,4h,5.528160449328881
11862,9,SGN,morphine,F,4h,0.0
11863,10,SGN,saline,F,1h,22.112641797315526
11864,11,SGN,saline,M,1h,11.056320898657763
11865,12,SGN,morphine,M,1h,0.0
11866,13,SGN,saline,M,4h,0.0
11867,14,SGN,morphine,M,1h,237.7108993211419
11868,15,SGN,morphine,F,4h,38.69712314530217
11869,16,SGN,saline,F,4h,11.056320898657763
11870,17,SGN,morphine,M,1h,0.0
11871,18,SGN,saline,M,1h,5.528160449328881
11872,19,SGN,morphine,F,1h,110.56320898657764
11873,20,SGN,morphine,F,1h,22.112641797315526
11874,21,SGN,morphine,F,1h,16.584481347986646
11875,22,SGN,morphine,M,4h,33.16896269597329
11876,23,SGN,morphine,M,4h,11.056320898657763
11877,24,SGN,saline,F,1h,11.056320898657763
11878,25,SGN,saline,F,4h,44.22528359463105
11879,26,SGN,saline,F,4h,0.0
11880,0,Eth,morphine,M,1h,241.8205267445018
11881,1,Eth,morphine,M,4h,0.0
11882,2,Eth,saline,M,1h,59.39451534075482
11883,3,Eth,saline,M,4h,0.0
11884,4,Eth,morphine,F,4h,38.18218843334239
11885,5,Eth,saline,F,4h,0.0
11886,6,Eth,morphine,M,1h,4.2424653814824875
11887,7,Eth,morphine,M,4h,8.484930762964975
11888,8,Eth,saline,M,4h,8.484930762964975
11889,9,Eth,morphine,F,4h,0.0
11890,10,Eth,saline,F,1h,0.0
11891,11,Eth,saline,M,1h,0.0
11892,12,Eth,morphine,M,1h,4.2424653814824875
11893,13,Eth,saline,M,4h,4.2424653814824875
11894,14,Eth,morphine,M,1h,207.88080369264188
11895,15,Eth,morphine,F,4h,16.96986152592995
11896,16,Eth,saline,F,4h,4.2424653814824875
11897,17,Eth,morphine,M,1h,4.2424653814824875
11898,18,Eth,saline,M,1h,0.0
11899,19,Eth,morphine,F,1h,12.727396144447463
11900,20,Eth,morphine,F,1h,4.2424653814824875
11901,21,Eth,morphine,F,1h,0.0
11902,22,Eth,morphine,M,4h,0.0
11903,23,Eth,morphine,M,4h,0.0
11904,24,Eth,saline,F,1h,0.0
11905,25,Eth,saline,F,4h,55.15204995927234
11906,26,Eth,saline,F,4h,8.484930762964975
11907,0,ATN,morphine,M,1h,277.47487671128806
11908,1,ATN,morphine,M,4h,0.9264603562981238
11909,2,ATN,saline,M,1h,37.05841425192495
11910,3,ATN,saline,M,4h,16.676286413366228
11911,4,ATN,morphine,F,4h,220.96079497710252
11912,5,ATN,saline,F,4h,54.19793084344024
11913,6,ATN,morphine,M,1h,124.14568774394859
11914,7,ATN,morphine,M,4h,91.25634509536519
11915,8,ATN,saline,M,4h,52.345010130843995
11916,9,ATN,morphine,F,4h,0.4632301781490619
11917,10,ATN,saline,F,1h,130.63091023803545
11918,11,ATN,saline,M,1h,2.3161508907453094
11919,12,ATN,morphine,M,1h,4.169071603341557
11920,13,ATN,saline,M,4h,8.801373384832177
11921,14,ATN,morphine,M,1h,24.08796926375122
11922,15,ATN,morphine,F,4h,10.654294097428423
11923,16,ATN,saline,F,4h,1.8529207125962477
11924,17,ATN,morphine,M,1h,11.117524275577486
11925,18,ATN,saline,M,1h,44.00686692416088
11926,19,ATN,morphine,F,1h,22.23504855115497
11927,20,ATN,morphine,F,1h,28.720271045241837
11928,21,ATN,morphine,F,1h,10.654294097428423
11929,22,ATN,morphine,M,4h,0.0
11930,23,ATN,morphine,M,4h,0.4632301781490619
11931,24,ATN,saline,F,1h,0.9264603562981238
11932,25,ATN,saline,F,4h,83.38143206683114
11933,26,ATN,saline,F,4h,7.874913028534053
11934,0,AV,morphine,M,1h,341.6713987353346
11935,1,AV,morphine,M,4h,2.4061366108122155
11936,2,AV,saline,M,1h,52.935005437868746
11937,3,AV,saline,M,4h,12.030683054061079
11938,4,AV,morphine,F,4h,279.111846854217
11939,5,AV,saline,F,4h,79.40250815680312
11940,6,AV,morphine,M,1h,134.74365020548407
11941,7,AV,morphine,M,4h,158.80501631360625
11942,8,AV,saline,M,4h,14.436819664873294
11943,9,AV,morphine,F,4h,2.4061366108122155
11944,10,AV,saline,F,1h,137.14978681629628
11945,11,AV,saline,M,1h,0.0
11946,12,AV,morphine,M,1h,2.4061366108122155
11947,13,AV,saline,M,4h,16.84295627568551
11948,14,AV,morphine,M,1h,62.559551881117606
11949,15,AV,morphine,F,4h,2.4061366108122155
11950,16,AV,saline,F,4h,0.0
11951,17,AV,morphine,M,1h,2.4061366108122155
11952,18,AV,saline,M,1h,2.4061366108122155
11953,19,AV,morphine,F,1h,33.68591255137102
11954,20,AV,morphine,F,1h,19.249092886497724
11955,21,AV,morphine,F,1h,12.030683054061079
11956,22,AV,morphine,M,4h,0.0
11957,23,AV,morphine,M,4h,0.0
11958,24,AV,saline,F,1h,4.812273221624431
11959,25,AV,saline,F,4h,146.77433325954516
11960,26,AV,saline,F,4h,12.030683054061079
11961,0,AM,morphine,M,1h,107.15451193555144
11962,1,AM,morphine,M,4h,0.0
11963,2,AM,saline,M,1h,0.0
11964,3,AM,saline,M,4h,0.0
11965,4,AM,morphine,F,4h,226.48567295468825
11966,5,AM,saline,F,4h,94.97786285196605
11967,6,AM,morphine,M,1h,297.1102376394835
11968,7,AM,morphine,M,4h,136.37846973615638
11969,8,AM,saline,M,4h,160.73176790332715
11970,9,AM,morphine,F,4h,0.0
11971,10,AM,saline,F,1h,133.9431399194393
11972,11,AM,saline,M,1h,0.0
11973,12,AM,morphine,M,1h,2.4353298167170783
11974,13,AM,saline,M,4h,0.0
11975,14,AM,morphine,M,1h,14.611978900302468
11976,15,AM,morphine,F,4h,7.305989450151234
11977,16,AM,saline,F,4h,4.8706596334341565
11978,17,AM,morphine,M,1h,12.17664908358539
11979,18,AM,saline,M,1h,29.223957800604936
11980,19,AM,morphine,F,1h,9.741319266868313
11981,20,AM,morphine,F,1h,75.49522431822942
11982,21,AM,morphine,F,1h,2.4353298167170783
11983,22,AM,morphine,M,4h,0.0
11984,23,AM,morphine,M,4h,0.0
11985,24,AM,saline,F,1h,0.0
11986,25,AM,saline,F,4h,21.9179683504537
11987,26,AM,saline,F,4h,4.8706596334341565
11988,0,AMd,morphine,M,1h,69.59512015392804
11989,1,AMd,morphine,M,4h,0.0
11990,2,AMd,saline,M,1h,0.0
11991,3,AMd,saline,M,4h,0.0
11992,4,AMd,morphine,F,4h,302.94346419945145
11993,5,AMd,saline,F,4h,159.6593932943055
11994,6,AMd,morphine,M,1h,487.1658410774962
11995,7,AMd,morphine,M,4h,216.97302165636387
11996,8,AMd,saline,M,4h,257.9113276292627
11997,9,AMd,morphine,F,4h,0.0
11998,10,AMd,saline,F,1h,200.59769926720432
11999,11,AMd,saline,M,1h,0.0
12000,12,AMd,morphine,M,1h,4.093830597289885
12001,13,AMd,saline,M,4h,0.0
12002,14,AMd,morphine,M,1h,12.281491791869653
12003,15,AMd,morphine,F,4h,12.281491791869653
12004,16,AMd,saline,F,4h,4.093830597289885
12005,17,AMd,morphine,M,1h,16.37532238915954
12006,18,AMd,saline,M,1h,36.84447537560896
12007,19,AMd,morphine,F,1h,8.18766119457977
12008,20,AMd,morphine,F,1h,126.90874851598642
12009,21,AMd,morphine,F,1h,0.0
12010,22,AMd,morphine,M,4h,0.0
12011,23,AMd,morphine,M,4h,0.0
12012,24,AMd,saline,F,1h,0.0
12013,25,AMd,saline,F,4h,20.469152986449423
12014,26,AMd,saline,F,4h,4.093830597289885
12015,0,AMv,morphine,M,1h,162.30643454842743
12016,1,AMv,morphine,M,4h,0.0
12017,2,AMv,saline,M,1h,0.0
12018,3,AMv,saline,M,4h,0.0
12019,4,AMv,morphine,F,4h,114.21563912667115
12020,5,AMv,saline,F,4h,0.0
12021,6,AMv,morphine,M,1h,18.034048283158604
12022,7,AMv,morphine,M,4h,18.034048283158604
12023,8,AMv,saline,M,4h,18.034048283158604
12024,9,AMv,morphine,F,4h,0.0
12025,10,AMv,saline,F,1h,36.06809656631721
12026,11,AMv,saline,M,1h,0.0
12027,12,AMv,morphine,M,1h,0.0
12028,13,AMv,saline,M,4h,0.0
12029,14,AMv,morphine,M,1h,18.034048283158604
12030,15,AMv,morphine,F,4h,0.0
12031,16,AMv,saline,F,4h,6.0113494277195345
12032,17,AMv,morphine,M,1h,6.0113494277195345
12033,18,AMv,saline,M,1h,18.034048283158604
12034,19,AMv,morphine,F,1h,12.022698855439069
12035,20,AMv,morphine,F,1h,0.0
12036,21,AMv,morphine,F,1h,6.0113494277195345
12037,22,AMv,morphine,M,4h,0.0
12038,23,AMv,morphine,M,4h,0.0
12039,24,AMv,saline,F,1h,0.0
12040,25,AMv,saline,F,4h,24.045397710878138
12041,26,AMv,saline,F,4h,6.0113494277195345
12042,0,AD,morphine,M,1h,179.99677247166605
12043,1,AD,morphine,M,4h,0.0
12044,2,AD,saline,M,1h,68.27463783408022
12045,3,AD,saline,M,4h,68.27463783408022
12046,4,AD,morphine,F,4h,614.471740506722
12047,5,AD,saline,F,4h,80.68820834936754
12048,6,AD,morphine,M,1h,12.413570515287313
12049,7,AD,morphine,M,4h,179.99677247166605
12050,8,AD,saline,M,4h,18.62035577293097
12051,9,AD,morphine,F,4h,0.0
